metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
Persian_MS_555_record_1,manuscript_7052,,Persian_MS_555,,manuscript,,Persian_MS_555,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_556_record_1,manuscript_7053,,Persian_MS_556,,manuscript,,Persian_MS_556,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_557_record_1,manuscript_7054,,Persian_MS_557,,manuscript,,Persian_MS_557,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_558_record_1,manuscript_7055,,Persian_MS_558,,manuscript,,Persian_MS_558,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_559_record_2,manuscript_7056,,Persian_MS_559,,manuscript,,Persian_MS_559,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description completed by James White in 2017.Subsequently amended and enhanced by Jake Benson in 2021 with reference to the volume.",,2022-04-08,,False,,,False,,,,,,,,
Persian_MS_56_record_1,manuscript_7057,,Persian_MS_56,,manuscript,,Persian_MS_56,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_560_record_1,manuscript_7058,,Persian_MS_560,,manuscript,,Persian_MS_560,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_561_record_1,manuscript_7059,,Persian_MS_561,,manuscript,,Persian_MS_561,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_562_record_1,manuscript_7060,,Persian_MS_562,,manuscript,,Persian_MS_562,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_563_record_1,manuscript_7061,,Persian_MS_563,,manuscript,,Persian_MS_563,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2023-10-19,,False,,,False,,,,,,,,
Persian_MS_564_record_1,manuscript_7062,,Persian_MS_564,,manuscript,,Persian_MS_564,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_565_record_1,manuscript_7063,,Persian_MS_565,,manuscript,,Persian_MS_565,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_566_record_1,manuscript_7064,,Persian_MS_566,,manuscript,,Persian_MS_566,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_567_record_1,manuscript_7065,,Persian_MS_567,,manuscript,,Persian_MS_567,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_568_record_1,manuscript_7066,,Persian_MS_568,,manuscript,,Persian_MS_568,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_569_record_2,manuscript_7067,,Persian_MS_569,,manuscript,,Persian_MS_569,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s, concisely published as Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Subsequently augmented and enhanced by Jake Benson in 2023 with reference to the manuscript in hand.",,2023-07-21,,False,,,False,,,,,,,,
Persian_MS_57_record_1,manuscript_7068,,Persian_MS_57,,manuscript,,Persian_MS_57,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_570_record_1,manuscript_7069,,Persian_MS_570,,manuscript,,Persian_MS_570,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_572_record_7,manuscript_7070,,Persian_MS_572,,manuscript,,Persian_MS_572,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume.",,2021-04-29,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00572/,,False,,,,,,,,
Persian_MS_573_record_1,manuscript_7071,,Persian_MS_573,,manuscript,,Persian_MS_573,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_574_record_1,manuscript_7072,,Persian_MS_574,,manuscript,,Persian_MS_574,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_575_record_1,manuscript_7073,,Persian_MS_575,,manuscript,,Persian_MS_575,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_576_record_1,manuscript_7074,,Persian_MS_576,,manuscript,,Persian_MS_576,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_577_record_1,manuscript_7075,,Persian_MS_577,,manuscript,,Persian_MS_577,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_578_record_1,manuscript_7076,,Persian_MS_578,,manuscript,,Persian_MS_578,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_579_record_2,manuscript_7077,,Persian_MS_579,,manuscript,,Persian_MS_579,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume in hand.",,2021-10-29,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00579/,,False,,,,,,,,
Persian_MS_58_record_4,manuscript_7078,,Persian_MS_58,,manuscript,,Persian_MS_58,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by James White in 2017 with reference to the volume in hand. Further amended and enhanced by Jake Benson in 2021 with reference to the manuscript in hand.",,2021-10-14,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00058/,,False,,,,,,,,
Persian_MS_580_record_1,manuscript_7079,,Persian_MS_580,,manuscript,,Persian_MS_580,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_581_record_1,manuscript_7080,,Persian_MS_581,,manuscript,,Persian_MS_581,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_582_record_1,manuscript_7081,,Persian_MS_582,,manuscript,,Persian_MS_582,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_583_record_1,manuscript_7082,,Persian_MS_583,,manuscript,,Persian_MS_583,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_584_record_1,manuscript_7083,,Persian_MS_584,,manuscript,,Persian_MS_584,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_585_record_1,manuscript_7084,,Persian_MS_585,,manuscript,,Persian_MS_585,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_586_record_1,manuscript_7085,,Persian_MS_586,,manuscript,,Persian_MS_586,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_587_record_1,manuscript_7086,,Persian_MS_587,,manuscript,,Persian_MS_587,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_588_record_1,manuscript_7087,,Persian_MS_588,,manuscript,,Persian_MS_588,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_589_record_1,manuscript_7088,,Persian_MS_589,,manuscript,,Persian_MS_589,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_590_record_1,manuscript_7089,,Persian_MS_590,,manuscript,,Persian_MS_590,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_591_record_1,manuscript_7090,,Persian_MS_591,,manuscript,,Persian_MS_591,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_592_record_1,manuscript_7091,,Persian_MS_592,,manuscript,,Persian_MS_592,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_593_record_2,manuscript_7092,,Persian_MS_593,,manuscript,,Persian_MS_593,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2022 with reference to the volume in hand",,,,False,,,False,,,,,,,,
Persian_MS_594_record_1,manuscript_7093,,Persian_MS_594,,manuscript,,Persian_MS_594,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_595_record_1,manuscript_7094,,Persian_MS_595,,manuscript,,Persian_MS_595,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_596_record_2,manuscript_7095,,Persian_MS_596,,manuscript,,Persian_MS_596,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript handlist by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume.",,2021-09-30,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00596/,,False,,,,,,,,
Persian_MS_597_record_1,manuscript_7096,,Persian_MS_597,,manuscript,,Persian_MS_597,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_598_record_2,manuscript_7097,,Persian_MS_598,,manuscript,,Persian_MS_598,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s, concisely published as Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description derived from Jan Schmidt, A Catalogue of the Turkish Manuscripts in the John Rylands University Library at Manchester, 2011, corrected by Jake Benson in 2023 with reference to the volume in hand.",,2024-03-15,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00598/,,False,,,,,,,,
Persian_MS_599_record_2,manuscript_7098,,Persian_MS_599,,manuscript,,Persian_MS_599,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript handlist by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume.",,2021-10-23,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00599/,,False,,,,,,,,
Persian_MS_6_record_2,manuscript_7099,,Persian_MS_6,,manuscript,,Persian_MS_6,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s, concisely published as Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Codicological description drawn from B.W. Robinson, Persian Paintings in the John Rylands Library: A Descriptive Catalogue (London, 1980), p. 148-50Manuscript description amended and enhanced by Jake Benson in 2022, with reference to the volume in hand, and in consultation with Dr. Sheila Canby, Patty Cadby Birch Curator of Islamic Art, Metropolitan Museum of Art (retired) and Prof Lâle Uluç, Bosphorous University, Istanbul, regarding Robinson's prior attribution of the work to the Safavid court and reassignment to commercial Shiraz artists.",,2025-02-11,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00006/,,False,,,,,,,,
Persian_MS_60_record_1,manuscript_7100,,Persian_MS_60,,manuscript,,Persian_MS_60,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_600_record_1,manuscript_7101,,Persian_MS_600,,manuscript,,Persian_MS_600,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_601_record_1,manuscript_7102,,Persian_MS_601,,manuscript,,Persian_MS_601,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_602_record_1,manuscript_7103,,Persian_MS_602,,manuscript,,Persian_MS_602,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_603_record_1,manuscript_7104,,Persian_MS_603,,manuscript,,Persian_MS_603,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_604_record_1,manuscript_7105,,Persian_MS_604,,manuscript,,Persian_MS_604,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_605_record_1,manuscript_7106,,Persian_MS_605,,manuscript,,Persian_MS_605,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_606_record_1,manuscript_7107,,Persian_MS_606,,manuscript,,Persian_MS_606,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_607_record_1,manuscript_7108,,Persian_MS_607,,manuscript,,Persian_MS_607,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_608_record_1,manuscript_7109,,Persian_MS_608,,manuscript,,Persian_MS_608,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_609_record_1,manuscript_7110,,Persian_MS_609,,manuscript,,Persian_MS_609,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_61_record_1,manuscript_7111,,Persian_MS_61,,manuscript,,Persian_MS_61,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_610_record_2,manuscript_7112,,Persian_MS_610,,manuscript,,Persian_MS_610,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume.",,2021-09-08,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00610/,,False,,,,,,,,
Persian_MS_611_record_2,manuscript_7113,,Persian_MS_611,,manuscript,,Persian_MS_611,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume in hand.",,2021-11-09,,True,https://www.digitalcollections.manchester.ac.uk/view/MS-PERSIAN-00611/1,,False,,,,,,,,
Persian_MS_612_record_12,manuscript_7114,,Persian_MS_612,,manuscript,,Persian_MS_612,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s and his Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2021 with reference to the volume.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_613_record_1,manuscript_7115,,Persian_MS_613,,manuscript,,Persian_MS_613,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_614_record_1,manuscript_7116,,Persian_MS_614,,manuscript,,Persian_MS_614,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_615_record_1,manuscript_7117,,Persian_MS_615,,manuscript,,Persian_MS_615,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_617_record_1,manuscript_7118,,Persian_MS_617,,manuscript,,Persian_MS_617,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_618_record_1,manuscript_7119,,Persian_MS_618,,manuscript,,Persian_MS_618,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_619_record_3,manuscript_7120,,Persian_MS_619,,manuscript,,Persian_MS_619,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993, derived from a manuscript catalogue by Michael Kerney, circa 1890s, concisely published as Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.Manuscript description by Jake Benson in 2022 with reference to the volume in hand.",,2022-08-16,,False,,,False,,,,,,,,
Persian_MS_62_record_1,manuscript_7121,,Persian_MS_62,,manuscript,,Persian_MS_62,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_620_record_1,manuscript_7122,,Persian_MS_620,,manuscript,,Persian_MS_620,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_621_record_1,manuscript_7123,,Persian_MS_621,,manuscript,,Persian_MS_621,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_622_record_1,manuscript_7124,,Persian_MS_622,,manuscript,,Persian_MS_622,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_623_record_1,manuscript_7125,,Persian_MS_623,,manuscript,,Persian_MS_623,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_624_record_1,manuscript_7126,,Persian_MS_624,,manuscript,,Persian_MS_624,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s.",,2021-10-23,,False,,,False,,,,,,,,
Persian_MS_625_record_1,manuscript_7127,,Persian_MS_625,,manuscript,,Persian_MS_625,,,,,,,"Bibliographical description based on an index created by Reza Navabpour circa 1993. Identification of provenance based on manuscript catalogue by Michael Kerney, circa 1890s. Dating information from Kerney, Bibliotheca Lindesiana, Hand-list of Oriental Manuscripts: Arabic, Persian, Turkish, 1898.",,2021-10-23,,False,,,False,,,,,,,,
